,movieId,rating,userId
20573,338,3.0,10266606
60902,55765,4.0,5774500
4246,5970,3.5,12646971
67032,1356,3.5,9899932
59533,1090,4.0,14014880
59534,2279,3.5,13052580
17840,2421,3.0,450044
55249,7616,3.0,11054733
3657,2171,3.0,15249642
57066,163,4.0,14633156
20577,1912,4.0,9282659
33410,906,4.0,7013816
81667,44828,4.0,4950849
4422,1208,4.0,5170925
2728,1678,3.0,16844041
32067,1004,3.0,8349078
80073,3684,4.0,697518
34603,2291,4.0,17833615
63240,48516,4.0,4976515
37658,3039,4.0,11751181
10250,5540,3.5,15959576
69238,8610,4.0,8434344
35053,533,3.0,13343544
53946,1220,5.0,4094514
14103,3147,4.0,11577078
10804,1197,5.0,19003614
69967,4920,4.0,15648376
23359,3948,4.0,12295459
86071,1274,4.0,14265338
6623,26736,4.5,6803080
54917,8810,4.0,10052228
40695,910,4.5,17090640
79633,1573,5.0,8772601
4435,1136,5.0,17705449
3386,47629,5.0,11597903
14014,3176,3.5,12355220
23162,1304,5.0,5688449
66821,2019,5.0,8900036
60169,2985,3.0,9257772
25539,480,4.5,3220426
4516,1597,5.0,1556675
64207,931,3.0,16419999
7310,195,4.0,1876324
13888,1356,3.0,5272266
23098,555,3.5,17971211
30840,2916,4.0,4437577
63858,1233,4.0,7328624
52763,1343,3.0,10245781
9420,2002,4.0,10055532
33498,2150,4.0,7778312
34760,84772,3.0,487855
60996,1246,4.0,12763741
1025,3032,4.5,9253189
49144,39427,3.5,5774500
68681,3176,4.0,32021
83928,6873,3.5,18333956
46170,26840,4.0,2589865
42696,805,4.5,2891348
70970,6016,3.0,9907166
73912,1100,3.0,12026589
11823,6184,4.0,11741555
15516,2917,5.0,14213506
78527,48516,5.0,12688656
75439,8366,3.0,11832608
86673,1028,4.0,14898846
10593,36529,4.5,10199899
10796,4979,4.0,11255752
39577,778,4.0,2222243
23050,2791,4.0,7498279
8673,368,4.0,1481787
70075,3972,4.5,14555587
79024,5445,3.5,13184211
83791,3071,4.0,4200408
36811,736,3.0,1547245
33677,671,3.0,4861422
40120,1252,4.0,3471972
75456,1965,3.0,6198255
61675,69253,3.5,4293855
2658,4022,5.0,8909501
73240,2,4.0,18414542
81250,2253,3.0,18519383
69796,70599,3.5,5016040
57604,1647,3.0,825095
10641,1655,3.0,2094344
66027,1387,4.0,5414773
39983,68358,3.5,17986893
38389,609,3.0,18325865
83033,3910,3.5,2817174
85211,6377,4.0,7611478
7744,3062,4.0,11573864
58260,545,3.0,1204182
5906,1240,3.5,12606106
71700,1347,4.5,5220363
63807,4694,3.0,7257111
73468,924,5.0,11642823
43847,1258,5.0,14119526
64717,1136,4.0,17750082
17663,1370,4.0,10821226
60650,1242,4.5,8688514
45260,543,5.0,481800
14128,8206,3.0,11182989
21019,915,4.0,9542885
2355,6316,3.0,18242690
26445,5289,4.0,6555660
67200,6880,3.0,1928689
56673,66097,4.5,3003136
78535,260,5.0,13261851
27462,2291,4.5,2813084
76413,3994,3.5,17203053
70557,1222,5.0,15238872
67295,1197,3.0,12962171
72186,18,3.0,11647966
30713,5349,4.5,11675310
62407,1022,4.0,19780416
35587,538,5.0,18874109
70644,3354,3.0,4065759
18326,866,5.0,676854
72418,339,5.0,18551443
11773,51255,3.5,9381945
76979,3505,4.0,8008801
83435,2408,3.0,15078219
46520,3273,4.0,5489662
27042,5650,3.0,2099060
25461,56174,3.5,19002203
7606,5300,3.5,10994347
20518,594,4.0,9231971
51196,3706,4.5,16190493
8120,3852,4.0,5557084
22957,3746,3.0,17700447
76541,33794,4.5,1170319
67089,1648,3.0,18595521
26215,588,4.0,591695
82544,2012,3.5,14233869
32471,4776,5.0,17169100
38965,4814,3.0,227967
21613,2087,3.0,19942696
38424,1373,3.0,5215361
60881,4041,3.5,14584432
81103,2942,3.5,9222808
18028,5876,5.0,9363084
593,1961,4.0,1781663
44099,2028,4.0,7590939
86672,1587,4.0,17676765
83466,46723,3.0,9145330
85320,28,3.5,5822937
70703,6952,4.0,4092836
51729,8464,4.0,953352
12419,48394,3.0,16447343
34993,419,3.5,18841263
3003,27441,3.5,16743844
13715,49822,4.0,16739557
38993,2355,3.0,17311698
53143,532,3.0,5581411
27474,5956,3.0,19313082
65373,4246,3.5,19992634
49584,296,5.0,13759995
85787,1201,3.0,18618508
74624,329,3.0,16009352
60106,7090,4.0,5679643
46510,6016,5.0,8106479
36103,3739,4.0,3458970
25918,1344,5.0,12439111
53856,1876,4.0,17703323
32253,1580,3.0,19750483
10763,1017,4.0,5793432
38743,597,3.0,386318
73281,330,4.0,3762936
216,2701,4.0,2007436
51963,8808,3.0,1210952
24879,8798,3.5,13156314
71740,5943,3.0,6394363
44171,1617,4.0,8037646
55517,2997,5.0,16260167
59721,55247,5.0,10762947
72937,150,5.0,6667323
8341,1150,4.0,3840842
11299,2012,3.5,16667348
21690,7007,4.0,9265209
1177,1298,4.0,10504132
16181,3613,4.0,19492132
1231,5541,4.0,15104580
26269,1810,3.0,10909475
45808,357,3.5,2772647
61180,2529,5.0,11261807
1432,2657,3.0,15795331
85726,30749,3.5,4645865
33882,1220,4.5,3214925
45199,1917,3.0,3085687
42952,3948,3.5,4553456
64756,2889,3.0,7025640
73180,3519,4.0,18022685
58942,594,3.0,2317458
64592,6265,3.5,6227458
59405,30749,4.0,16431520
76848,5938,3.5,19786900
60600,2366,3.0,15434088
28978,48394,4.0,17505609
69931,6947,3.5,15382327
6070,3527,4.0,15635107
27904,6281,3.5,19418029
22502,39,4.5,18267873
11808,5459,3.5,18098127
15787,2719,4.0,11533981
35233,376,3.0,6353392
67424,3704,4.5,2352821
47517,3168,3.0,9356566
75749,232,5.0,2990134
24557,2001,3.5,14711973
21230,1429,3.0,8809179
44694,1610,4.0,2079539
58921,449,4.0,14792040
17792,49961,4.5,12220017
49453,48516,4.5,8229038
32248,37382,4.5,4787516
60954,5218,5.0,6861234
71248,34,4.0,5450102
25066,292,4.0,7739734
29771,3793,3.0,12170669
18594,2985,3.0,14033938
60945,5218,3.0,996574
34102,1097,3.5,807413
82153,293,3.5,15631087
49330,2471,5.0,14123097
82675,5418,5.0,12176920
16097,318,4.0,10439853
69045,1036,4.5,15289293
9972,1485,3.5,14662731
36060,4034,4.0,17705449
57950,368,4.0,5439457
17669,4821,3.5,10214079
56216,2728,4.0,4729791
32649,1287,4.0,7449198
28362,4034,5.0,15143748
70693,2987,3.5,18344655
6584,1923,4.0,16682315
27959,1441,5.0,16862670
73709,2329,5.0,1403236
33997,1590,5.0,3072881
43750,2406,5.0,8689300
50167,1747,4.0,14537155
11828,377,3.0,12447201
49949,1953,5.0,12910339
55534,608,4.5,15980472
85068,55290,4.0,9488036
80665,30812,4.5,6406115
26350,4874,4.0,10691792
28946,296,3.5,6394453
19609,58,3.0,14119526
1021,2828,3.0,13885858
2504,27773,4.0,10821655
20297,60007,5.0,3573116
13277,3551,5.0,9409646
19075,3107,4.0,11267308
45669,4718,3.0,3824465
42781,9000,4.0,5489662
18375,162,5.0,6237639
33971,2616,3.5,2844146
58952,4855,4.5,2173091
68947,3785,3.5,2168537
44577,1196,5.0,9221201
61275,1674,4.0,5552727
27352,1226,4.5,1425759
59006,1285,5.0,18848372
4630,89804,4.5,9311968
39651,29,4.5,7593690
80564,2692,5.0,13735759
27450,22,5.0,12426109
53022,6016,4.0,17653064
55348,5218,5.0,14279751
42179,1589,4.0,830561
34560,1274,3.5,2353250
32163,2124,5.0,10856626
64134,590,4.0,18110434
30605,708,3.0,3857864
32674,34162,3.0,17488391
22319,7256,4.5,17296374
40174,1994,4.0,15189882
21089,96616,3.5,1635493
18223,5618,3.5,4941580
82414,4506,3.5,8237949
87257,2028,4.5,19175325
23172,593,5.0,9846851
24495,2797,4.0,17843241
30890,3468,3.0,18079785
59214,223,5.0,19274806
55356,4623,3.5,18712312
78330,48516,5.0,16286046
39816,4208,5.0,14581878
54976,34338,3.5,17554403
86773,1090,3.0,12150630
6506,3253,3.0,4228825
54036,3095,3.5,13893591
7882,480,3.5,4699696
42538,1958,3.0,15296330
76782,19,3.5,8263777
84336,1429,4.0,15798636
51574,2871,4.5,8434344
70865,2269,3.0,7080685
50321,3267,5.0,11420228
54142,2657,4.0,3545253
707,1905,3.0,11912479
3611,4700,3.5,8694569
72715,1625,3.0,17552796
16793,3462,3.5,9598645
77344,59404,3.5,12829128
72893,357,3.0,10608616
66935,1221,4.0,2652144
61821,3203,3.0,2405973
31872,1230,5.0,184942
85626,41285,4.0,9300306
267,7981,3.5,2468967
80919,5299,3.5,5891629
73662,515,5.0,3260505
29000,89804,3.0,14288324
78475,1219,5.0,9226345
6521,2485,4.0,1340886
16197,2959,4.0,12996552
9337,2951,4.0,7002920
6524,942,4.0,4691409
83497,68954,5.0,13197375
45380,8533,4.5,6251497
16949,46948,3.5,9285767
55943,1136,4.0,2769005
16847,920,4.0,8099729
82587,912,4.0,15345124
36128,37380,3.5,2047319
5102,356,3.5,3824465
64158,2749,3.0,14027348
63529,3608,4.0,17684695
56315,5952,5.0,14694952
79091,367,3.5,14816099
14865,2035,4.0,3245644
6389,4034,3.5,16920894
80746,27338,4.0,18344655
73004,588,4.0,941438
64807,733,3.0,2163036
75550,3418,3.5,12917967
13717,215,5.0,14134135
37489,1213,4.0,13854298
8086,1909,3.0,1881860
57373,4034,4.0,12027929
8066,527,5.0,2511601
77790,1645,4.5,255760
45444,1719,5.0,10410258
57267,3039,4.0,4772263
34455,1917,3.5,12085171
26809,1883,3.0,11385776
27572,2763,4.5,17446473
33481,6874,4.0,5783644
31745,480,4.0,10522832
82319,2003,4.0,6575629
58766,60487,5.0,9229221
8474,3000,4.5,18221311
37765,3615,4.0,15036962
45526,2376,5.0,9429847
3094,2858,5.0,8278940
7741,2328,3.5,11667648
57701,32587,3.0,5744048
70191,205,3.0,16217570
43617,185,4.0,19667575
60155,2726,4.5,13116235
79383,4027,5.0,13766961
44823,66317,3.5,14973967
7150,2288,4.0,9445010
45143,1682,4.0,18165711
83278,4327,4.0,11815515
62241,48385,4.0,4416984
27027,4329,4.0,13246294
55508,923,3.0,2151873
22394,104,4.0,15073574
465,7147,3.0,896644
18598,196,4.0,2474469
27110,2571,4.0,15993332
61726,5944,4.0,13269317
69986,153,3.5,5523776
25210,2719,3.5,15166342
40132,1097,4.0,17534363
57828,1917,3.0,12960564
37825,2501,3.0,14526475
57179,2202,4.5,8019767
83222,1987,3.5,12044664
24794,4855,4.0,19110366
10150,3827,4.0,13603341
5440,4226,3.0,11454610
67392,1,5.0,18108540
60355,49389,3.5,1329849
33790,69498,4.0,12839970
48428,2393,3.0,10254461
3240,296,5.0,10509472
70574,3481,4.0,4385478
29567,608,3.5,2315332
71613,6197,3.5,18061157
54119,899,3.0,15425640
1951,7254,4.0,3238465
52825,1394,5.0,2146372
78274,46664,4.0,8096782
32247,3479,4.0,17096176
79817,3578,4.0,7444841
35710,45499,0.0,14811384
31391,46976,5.0,3937826
61155,1047,3.5,6225332
64077,2268,4.5,7731286
31635,1196,4.0,17553421
19558,2959,4.0,16606676
32916,3889,4.0,2369985
14869,969,3.0,19642820
85011,2078,4.0,16228446
60222,1136,4.5,13578320
53889,5507,4.0,5197019
45698,457,3.5,19480112
77531,161,4.0,18472786
68465,8360,4.0,19210884
6026,74458,3.5,16541218
22109,46723,4.0,14376144
25977,8464,4.0,14249227
33854,8533,4.5,9867802
24190,2918,3.0,5314576
71558,3755,3.0,10897722
61808,648,3.0,1253691
22442,4069,4.5,3405460
11056,1909,3.5,12546970
5373,73881,5.0,8090727
75038,8360,5.0,12390316
4412,3499,3.0,7504959
79630,1176,3.0,7173845
3204,7325,3.5,16473992
69278,2167,3.0,9775857
49596,329,3.0,14215990
52467,144,4.0,16839754
51778,590,4.0,16502479
3034,1032,3.0,13386016
16512,1663,4.0,5455442
56351,2398,3.0,13882982
17492,1388,4.0,5635207
68524,1246,4.5,1931797
47070,44665,3.0,4405785
2303,1552,3.0,15517888
40706,6669,3.5,8492140
81206,64614,3.5,8960064
36840,7153,5.0,16797015
82335,1265,3.5,16395174
42218,2470,3.5,7642056
11993,2762,3.5,5707148
15009,2000,4.0,3401173
1109,3752,4.0,9037829
81841,594,3.5,3275043
30497,1019,4.0,8547614
43505,3671,4.0,6580415
7703,1286,3.5,18829511
75803,318,5.0,15231301
50847,2921,5.0,5414702
48927,1997,3.0,18413685
2348,1370,3.0,4099944
76504,45501,3.0,7691994
53541,1227,5.0,33915
59894,3676,4.0,10065945
10747,5026,4.5,15707083
25426,780,4.0,12991837
24251,6889,4.0,3051592
58862,81564,4.5,16371115
30774,3101,3.5,14757946
68344,2539,3.5,7885904
54950,21,3.0,12744059
61450,3270,5.0,7974152
29404,3988,3.0,10444372
76229,1732,4.0,12509017
58737,2457,3.0,18108182
10980,71033,3.0,7483151
35697,280,4.0,7420282
1330,3363,4.0,17113893
65022,1799,3.0,11247465
55902,2456,3.0,4959816
57893,8376,4.5,18002021
44097,8961,4.0,13255009
2593,1958,3.0,10752267
60572,49278,3.5,16620394
12066,5989,3.5,1476089
71316,1214,4.0,17756565
85255,4901,4.0,4389407
35107,3255,4.0,11388365
56521,474,4.0,8618341
21914,924,5.0,7860953
75991,1923,4.0,12582691
49626,1097,5.0,7726571
11263,3546,5.0,6028671
48992,60,4.0,503608
6511,8529,3.5,8187977
39821,4349,3.5,11207976
5133,8665,4.0,17065261
43807,3253,3.0,15640643
69499,933,4.0,5671553
16010,1265,4.5,2739052
76117,898,4.0,4427522
47128,6027,4.5,14336493
81472,1197,4.0,15741626
13467,3274,4.0,3705140
46375,1086,4.0,13481498
43055,67255,3.0,2362947
61178,55765,4.0,14271035
2628,2028,4.0,4960012
66597,2986,3.0,7517532
60302,72011,3.0,9784894
6980,5110,3.0,7037659
52071,527,5.0,7433375
18492,62,4.0,2071716
49413,838,4.0,3310961
13149,1961,3.5,1986414
77341,65682,4.5,9143008
30387,4297,5.0,19107902
65622,10,3.5,2562984
17964,376,3.0,2494417
3421,2791,4.0,12127215
57664,4351,4.0,9138383
86926,3222,5.0,17323093
54988,4033,5.0,707377
81670,4995,4.0,8951777
55079,1270,4.0,17920881
57907,1199,3.0,11481954
84009,5502,3.5,19035049
81440,1805,4.0,12544934
52649,16,3.5,4779229
22195,71464,3.0,5892682
66452,5266,3.5,16809035
56477,56174,3.0,5016040
24088,1635,4.0,19631158
67361,1198,4.0,2854573
84401,1047,3.5,2376236
78541,1244,4.0,7723982
66465,79,3.0,4558367
30903,1240,5.0,14608310
34229,7293,3.5,5192304
67511,3968,4.0,15974971
84100,3081,3.5,4256955
53362,48,3.5,2330817
84135,318,5.0,2129012
39860,1517,4.0,17292284
47440,3863,4.5,1663552
22478,2694,3.0,18422133
13435,2028,4.5,16682315
70891,5010,3.5,18946176
61478,356,4.0,2953788
24215,1373,3.0,4470976
43106,1961,5.0,11015369
14515,25,4.0,1390234
31438,377,4.5,17877694
52538,8132,4.0,4784569
15103,3697,3.5,12619108
39666,6786,3.5,6824888
4466,246,5.0,908754
23342,1276,4.0,724112
77726,2959,5.0,11466362
13528,8525,3.0,1752712
74084,3034,3.5,7731286
63794,1207,5.0,4690694
20248,2683,3.0,3014727
24903,1732,5.0,19989188
42248,46965,4.0,4678050
38106,2324,5.0,7637573
46333,4963,4.5,15276986
70811,535,5.0,12258560
14030,49917,5.0,4024073
25083,587,4.0,19898688
3180,2001,3.0,13736026
17585,8,3.5,13988519
38284,296,5.0,5649977
18994,1961,3.0,19062750
57199,4023,3.0,15308154
77147,2987,4.0,12986301
60028,5074,4.5,2750930
86133,68358,5.0,19170967
6312,253,3.5,19099882
81828,4027,4.0,12988890
35489,111,3.0,8920700
63598,608,4.5,15442732
77907,3793,3.0,7663148
44543,4973,3.0,15719818
34348,2130,3.0,6668663
61565,90717,3.5,12909286
9791,2144,3.0,4856349
41985,2167,4.0,6137441
25587,2455,4.5,13910683
85493,3178,4.5,17351152
48738,329,3.0,19400670
65888,5378,4.0,16144717
44681,4255,3.5,13705932
55289,1378,4.0,1903667
33734,1513,3.0,12715305
4296,135,5.0,1718330
48928,36529,3.5,3057914
50815,3176,4.0,15582917
3662,5400,3.5,19631158
77055,60684,4.5,19557680
17553,2028,4.0,18385430
30675,608,3.0,14159086
52794,608,4.5,7001867
21295,7162,4.0,6133155
23667,2263,3.0,3717427
43207,587,4.0,5786752
76113,3099,4.0,6435424
7922,1321,3.5,15762844
12601,356,4.5,10537103
14259,951,4.0,812914
34833,1393,3.0,16224250
8147,912,4.0,4781980
71711,1266,4.0,13640116
65753,72043,3.0,909736
62619,2571,4.5,18310470
75964,1096,3.0,2446963
12765,92259,4.0,4111178
71422,904,3.0,16590138
68704,8836,3.0,6909494
10706,1179,4.0,15798636
81108,1883,3.0,18868769
81313,1882,3.5,19064357
83427,4011,3.5,19923372
58326,4370,4.0,13606521
68425,2028,3.5,16339056
13271,5291,5.0,1528974
55980,1030,4.0,623129
23579,3527,3.0,8992410
14776,1035,5.0,2428959
77303,497,5.0,6394292
1581,454,4.0,18555014
34736,3831,4.0,4089174
16507,1,4.0,13569389
46763,4993,4.5,16773475
56455,5299,3.5,9248545
87129,3795,4.0,17714003
71143,256,3.0,6524226
15781,223,4.5,2031637
59184,1207,5.0,5057101
65522,2124,4.0,14875110
26737,2064,4.5,2129083
8917,2716,3.0,5315291
68192,2657,5.0,17458367
1899,8958,4.5,17569531
61587,2291,5.0,14804775
21396,2997,3.5,18868965
86420,6378,4.5,5025737
8654,6807,4.0,7045875
12950,1036,3.5,19958182
26282,1873,5.0,1613847
64222,2321,4.0,18336861
73961,2243,3.0,6476772
62005,65126,3.5,14781985
24876,1962,4.0,9478963
21241,1240,4.5,17743044
3116,5995,4.5,15325710
40609,2959,4.5,3970081
41037,1693,4.0,3764972
40249,3516,4.0,179048
76079,3253,0.0,14002307
38120,2938,4.0,9652084
43576,3000,5.0,10893793
79801,85412,4.0,909736
44561,1080,4.0,9564264
32315,25856,3.5,14838532
24687,3357,4.0,15557896
83920,368,5.0,8232343
83337,40815,4.0,14550872
38003,50,4.0,12082063
13060,2076,4.0,9474051
23313,26509,3.5,10162052
58415,223,3.5,14441673
22695,5707,4.0,17024824
30576,3556,4.0,12106264
51701,2028,5.0,10379110
35193,253,3.5,17130361
19812,5882,4.0,16161809
3066,60069,5.0,8585228
4344,6796,4.0,16878422
4927,2273,3.5,5159762
19045,433,3.0,7143821
8563,1321,5.0,14563249
8465,1923,5.0,50258
65592,39,4.0,15840750
79010,16,4.5,17288908
17942,4370,3.0,15977293
43636,46578,5.0,19793867
32184,588,3.5,1598094
85945,4973,5.0,11383025
68555,8376,4.0,4080958
40210,110,3.0,5052457
39006,1729,4.0,2134423
60968,236,3.5,15089327
39000,500,4.0,7616193
51535,1784,4.0,3570990
79761,3114,5.0,16314462
6728,158,3.0,11802156
49845,2174,3.5,14118115
26843,562,5.0,16134233
46529,3527,3.5,14717475
23990,1653,4.0,12218964
62792,908,5.0,2134514
70436,8961,4.0,7433803
64449,2997,5.0,15588061
45400,1288,5.0,5202788
22,1092,3.5,137130
45532,6620,3.5,19090452
924,1210,3.0,6603205
31763,1097,4.0,15839501
48641,34338,3.5,8171438
50951,926,4.5,15744840
2048,37741,4.5,6942893
86941,7361,3.5,388444
10058,104069,4.5,11420782
35581,4235,3.5,17877784
8988,1222,3.5,8795820
54287,79695,3.5,2253249
44408,521,4.0,6762110
12941,1584,5.0,18438511
1982,2393,4.0,13314861
74335,1784,4.5,2527121
73138,6006,3.5,18991952
49645,6711,3.5,14100469
6354,2959,5.0,7194046
9503,1734,4.0,17389372
20805,34536,4.0,13260011
901,361,4.0,15798993
26872,356,5.0,10594184
73393,1610,4.5,3047930
19607,4855,4.0,16165185
74473,3421,3.0,4692659
77078,54001,3.5,17146597
705,3882,4.0,16152308
43488,904,3.5,12245754
21977,2959,5.0,18118882
58610,1213,4.0,13137256
66739,55167,4.5,14577662
43226,1219,4.5,4229878
81563,2245,3.0,1580090
46518,4901,3.5,13409985
33488,364,4.0,13574658
49285,26199,4.0,19260751
29130,1394,4.0,7719267
17223,1252,5.0,17632596
4835,2970,5.0,18013058
49827,68954,4.5,1151529
41867,2324,3.5,12513304
21910,2501,4.0,3298387
7315,4356,4.5,15788223
21378,457,5.0,9659388
68638,914,3.0,8193800
25741,59369,4.0,19012616
8417,26996,4.0,220663
57840,8368,3.0,5218203
55717,145,3.0,6975738
72507,780,5.0,6760841
23519,2006,4.0,828863
11431,1702,3.5,9379748
71999,253,4.5,1792004
86975,5134,3.0,11708085
39332,5882,4.0,10587791
84402,246,3.0,9714167
52965,3424,5.0,6891686
84622,1230,4.0,11292330
49137,5459,4.0,16587458
60397,2702,4.0,861280
6224,1376,4.0,3917625
15144,5952,5.0,14446746
61540,5847,3.0,3120622
74607,2729,4.0,1328741
5805,1246,4.0,16209122
11639,531,4.0,17812236
24311,58559,4.5,3846469
71923,1711,4.0,1698558
46652,858,5.0,13084443
43383,6874,4.0,10494077
82431,725,3.5,15491722
78304,913,5.0,8577637
86835,27904,4.0,16645898
35250,3429,3.5,16602676
12473,2375,4.0,9581911
87398,4344,3.0,18221472
8229,5445,4.0,15711798
1004,3928,3.0,4699696
15094,2671,3.0,9461316
3747,1258,4.5,1828850
42943,2080,4.0,14702543
29154,1945,4.0,17033111
81455,3698,3.5,11133158
81173,4262,5.0,14877200
73323,4993,3.0,16753828
4098,453,3.0,7026889
68441,3258,4.0,17525719
87070,76085,4.0,9408236
7130,1200,4.5,3416498
84341,370,3.5,1329849
69038,2004,3.0,5314863
440,3087,4.5,9666068
22752,59315,4.0,965568
12796,1235,5.0,18509328
65605,1097,4.0,6559126
33896,43936,4.5,15138962
64662,2840,3.0,4136361
85013,73000,4.0,17874122
9609,79428,3.0,15652305
67065,50,5.0,897430
32131,1265,4.5,5942816
33902,2064,3.0,4807521
58687,2404,4.0,17185764
5379,47,5.0,13328487
74945,6874,4.0,14877825
28743,1262,4.5,7029176
27141,919,5.0,5433206
67084,2694,3.0,15965273
32551,299,5.0,11585813
51625,7147,3.0,17191462
51637,1213,5.0,19504867
574,25902,3.5,13269317
42718,7325,3.0,17029736
35603,158,3.0,16985924
56850,2700,5.0,15019778
78447,4958,3.5,14019167
16404,1,3.5,1659194
76514,2118,4.0,19716923
71154,4979,3.0,4702376
11587,111,3.5,13572336
29067,1148,4.0,5163691
18709,3863,4.5,2058356
35817,3263,3.0,4106891
79377,84187,4.5,14053710
16763,2291,4.0,13165940
4945,327,5.0,3582581
85898,5989,4.5,7658433
82500,3168,3.5,2490060
17319,2174,4.0,17701001
39621,1380,3.5,8940311
33884,1944,3.0,19666950
12232,48877,3.0,10491755
53106,5404,4.0,1814241
10673,924,4.5,3781993
86788,750,3.5,2333210
53485,1374,3.0,7383669
7561,527,5.0,4304338
32155,5418,3.5,13910255
56970,44191,3.5,11361092
38695,1485,4.5,11129621
19751,1291,4.0,10115026
45330,3435,3.5,4440524
31160,26208,5.0,7307869
16310,151,3.0,10620832
47141,1219,4.0,15201544
70049,1247,4.0,17959977
26728,457,4.0,498268
45876,2688,4.0,560351
62973,8451,3.0,19739446
49668,3831,4.0,4471887
36008,587,3.0,9095554
39542,1885,5.0,4504304
3646,1041,4.0,19473861
46427,1717,3.5,15904173
34992,2918,5.0,4282692
36235,4330,4.5,4824023
38361,162,5.0,6149265
18307,3203,4.5,15800600
6740,4006,5.0,10814975
83088,1479,4.0,4701464
14161,552,3.0,11863756
42113,6323,3.5,9494448
57926,420,3.0,11558111
66402,6187,4.5,12861903
87119,5258,3.0,12515072
29851,72998,4.5,13914578
67938,1625,4.0,11075130
73381,2599,4.0,15653378
62631,100159,3.0,9499788
963,3175,4.5,5384125
82390,3082,3.0,11719318
18374,1270,3.5,19579327
51222,4886,3.0,10732067
74754,2641,3.0,12945436
55562,367,3.5,4972390
51294,290,4.0,14361802
12509,356,4.0,15515852
20252,3148,4.0,5390180
5098,6338,3.5,487926
76583,919,4.0,2533443
51842,2712,3.0,10840354
76883,494,3.5,14789023
31655,1588,3.0,16184528
3981,4886,5.0,3318427
84782,3081,3.0,12639505
44555,40946,3.0,11475702
21675,4027,4.5,10246657
26385,4973,5.0,8393157
11193,1208,5.0,16329162
15645,2161,3.5,18290502
35366,450,4.0,14404345
66589,179,4.0,5582358
52378,290,5.0,4737382
51814,551,4.0,14953766
17447,4973,5.0,828954
75921,3752,4.0,16362561
60810,40815,4.0,17745170
6176,1208,3.5,6891132
38541,2959,5.0,5679643
44119,1480,4.0,19102829
18215,1625,4.0,16939881
60987,1960,4.0,13726596
75597,47,3.0,18662677
36681,55765,4.0,8584388
46067,1410,4.0,17217003
9124,2628,3.0,14465445
36169,474,5.0,18181589
55785,74450,4.0,5975323
70523,968,3.5,10272037
42975,3966,4.5,4014962
25853,7022,3.5,383996
41509,4993,3.5,938420
82806,2762,4.5,2277379
18695,1633,4.0,14555658
80461,1250,5.0,4527165
53519,2918,5.0,13557727
8543,2137,3.0,18548263
79483,2352,4.0,3742897
8438,3798,4.5,6935069
36900,3681,4.0,3095671
46024,141,3.0,6425726
36456,2571,4.0,3064165
85133,2252,3.5,919953
7192,5418,5.0,9883126
77991,3359,3.0,4210463
9788,170,4.0,16524393
18626,5418,5.0,19545303
49688,2303,4.0,7097974
54128,293,4.5,17963282
6134,1693,4.0,19406992
22575,7254,3.5,11059090
84928,4270,3.0,10304917
80437,838,3.0,1714865
79690,3176,4.0,11570559
46907,173,4.0,15679185
45453,1732,4.5,9415969
84900,296,4.0,18771715
28590,348,4.0,123217
60069,2858,4.5,13158474
27589,1183,3.0,19120475
79676,5802,3.0,14276304
27237,1211,3.5,2206456
37848,1674,4.0,5120595
25434,986,3.0,7012280
29676,253,4.0,17383050
52334,300,4.0,8966119
73446,193,3.0,6575146
86248,3147,5.0,3243251
49060,2333,5.0,2222172
54631,31364,4.5,17966300
46278,8973,4.5,19750483
41590,7478,4.5,14889220
56027,4040,5.0,3637073
27579,39,4.0,8355526
5818,62,4.0,19100794
31025,1747,3.0,8717556
44718,1964,4.0,18446263
8756,2565,4.0,1729725
33887,1249,4.0,15954040
84346,2352,5.0,1126079
14417,4211,4.0,2919174
72316,1393,4.0,1320917
375,350,3.0,12862331
45760,2387,3.0,10823262
41698,2918,4.0,11479007
63838,8961,4.0,5710292
24002,640,3.0,19432175
17417,2410,4.5,13970802
43044,48774,4.5,14458765
27660,3622,3.0,11685456
23636,1956,4.5,12535308
69596,5180,3.5,14717475
30286,1265,4.5,8611590
37285,60069,5.0,4966602
67902,329,4.0,12131930
80237,4973,4.5,19132137
36349,6711,3.5,12647595
75304,8666,3.0,16203228
23781,71838,3.5,6093076
24149,1263,3.0,424790
13730,3000,3.5,3831341
85651,3072,4.0,8696463
84057,56152,4.5,18881967
52733,4886,3.0,10386772
77390,266,3.0,17625005
21851,2542,3.5,12227840
19580,1197,4.5,4065205
51836,4901,3.0,5726402
69107,2065,4.0,17546116
234,914,5.0,19036227
66638,44665,3.0,17067064
33568,5669,4.0,13451903
45822,194,4.0,967175
28805,485,3.5,16350093
8039,2565,5.0,13091123
2457,69844,4.0,11817158
72852,5147,4.0,11778883
70506,903,5.0,5215648
49583,293,4.0,7135534
51603,2947,3.0,15904601
7999,5418,5.0,14143690
53348,5989,3.5,466118
74462,316,4.0,7377543
17453,1407,3.0,17762067
10470,5013,4.0,16745809
49185,48043,4.0,10044853
22168,2301,5.0,9517148
43024,2150,5.0,13081783
3852,54272,3.0,17637936
56921,562,4.0,7153805
51646,68954,3.5,7091455
4568,1377,4.0,9924188
80891,1042,5.0,16076150
72294,55069,4.0,11135319
7041,802,3.0,4014962
6259,2598,4.0,381603
83483,2908,3.0,14236225
57789,3994,3.5,6359357
58966,1580,4.5,9335115
85783,68319,4.0,19003614
32310,1240,4.5,17466316
